BRC Query: Large,Points,Num Of Points
"[59252, 10814, 199099, 150661]","[(69011, 12465), (65784, 13357), (67034, 13769), (65308, 14734), (63498, 17671), (63107, 18050), (64482, 19940), (60166, 21389), (60551, 27192), (59458, 97155), (82564, 10832), (70242, 10839), (93565, 10870), (147676, 10916), (147078, 10944), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (100745, 11476), (85483, 11574), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (105003, 12340), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (181926, 14472), (108221, 14539), (168299, 14657), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (171536, 15407), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (164496, 15993), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (194547, 17907), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",104
"[134831, 126947, 274678, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[269076, 171430, 408923, 219328]",[],0
"[152011, 125880, 291858, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[12820, 267970, 152667, 219328]",[],0
"[194168, 274968, 334015, 219328]",[],0
"[186831, 56176, 326678, 196023]","[(200563, 62770)]",1
"[48750, 167901, 188597, 219328]",[],0
"[308883, 229520, 448730, 219328]",[],0
"[126740, 200792, 266587, 219328]","[(249218, 208706), (243245, 219327)]",2
"[207955, 84388, 347802, 219328]","[(249218, 208706), (243245, 219327)]",2
"[129557, 159060, 269404, 219328]","[(249218, 208706), (243245, 219327)]",2
"[112613, 260362, 252460, 219328]",[],0
"[196424, 156437, 336271, 219328]","[(249218, 208706), (243245, 219327)]",2
"[209621, 329199, 349468, 219328]",[],0
"[75943, 70748, 215790, 210595]","[(182621, 142145)]",1
"[218457, 194270, 358304, 219328]","[(249218, 208706), (243245, 219327)]",2
"[270393, 255040, 410240, 219328]",[],0
"[127994, 204168, 267841, 219328]","[(249218, 208706), (243245, 219327)]",2
"[196205, 234568, 336052, 219328]",[],0
"[153560, 196448, 293407, 219328]","[(249218, 208706), (243245, 219327)]",2
"[218292, 156545, 358139, 219328]","[(249218, 208706), (243245, 219327)]",2
"[63318, 259632, 203165, 219328]",[],0
"[160873, 71360, 300720, 211207]","[(182621, 142145), (249218, 208706)]",2
"[241942, 88996, 381789, 219328]","[(249218, 208706), (243245, 219327)]",2
"[188480, 135797, 328327, 219328]","[(249218, 208706), (243245, 219327)]",2
"[106127, 185376, 245974, 219328]","[(243245, 219327)]",1
"[269896, 128020, 409743, 219328]",[],0
"[65775, 209394, 205622, 219328]",[],0
"[211916, 251815, 351763, 219328]",[],0
"[277356, 250220, 417203, 219328]",[],0
"[304808, 332174, 444655, 219328]",[],0
"[123803, 217459, 263650, 219328]","[(243245, 219327)]",1
"[271426, 171278, 411273, 219328]",[],0
"[263276, 130095, 403123, 219328]",[],0
"[173018, 279655, 312865, 219328]",[],0
"[8977, 56296, 148824, 196143]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[255458, 174392, 395305, 219328]",[],0
"[214827, 127328, 354674, 219328]","[(249218, 208706), (243245, 219327)]",2
"[234269, 33612, 374116, 173459]",[],0
"[309783, 29317, 449630, 169164]",[],0
"[221241, 57126, 361088, 196973]",[],0
"[146247, 113132, 286094, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[179460, 101739, 319307, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[67418, 102920, 207265, 219328]","[(182621, 142145)]",1
"[199038, 22934, 338885, 162781]","[(306553, 24096), (260858, 24535), (200563, 62770)]",3
"[130660, 31025, 270507, 170872]","[(145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[12359, 208747, 152206, 219328]",[],0
"[288389, 10479, 428236, 150326]","[(298492, 10704), (298475, 11417), (315979, 12702), (358657, 15258), (337473, 17444), (306553, 24096)]",6
"[76094, 69192, 215941, 209039]","[(182621, 142145)]",1
"[325125, 325772, 464972, 219328]",[],0
"[112642, 50880, 252489, 190727]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[252482, 111771, 392329, 219328]",[],0
"[8900, 280862, 148747, 219328]",[],0
"[333907, 225803, 473754, 219328]",[],0
"[43128, 289623, 182975, 219328]",[],0
"[100986, 130958, 240833, 219328]","[(182621, 142145)]",1
"[127104, 225919, 266951, 219328]",[],0
"[208357, 256988, 348204, 219328]",[],0
"[8310, 236608, 148157, 219328]",[],0
"[118271, 207999, 258118, 219328]","[(249218, 208706), (243245, 219327)]",2
"[29715, 330953, 169562, 219328]",[],0
"[149317, 23086, 289164, 162933]","[(260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",4
"[313677, 190080, 453524, 219328]",[],0
"[200775, 184972, 340622, 219328]","[(249218, 208706), (243245, 219327)]",2
"[246097, 78570, 385944, 218417]","[(249218, 208706)]",1
"[320541, 279190, 460388, 219328]",[],0
"[56378, 140089, 196225, 219328]","[(182621, 142145)]",1
"[62253, 62374, 202100, 202221]","[(181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",4
"[151180, 20768, 291027, 160615]","[(165683, 22519), (260858, 24535), (181333, 62750), (200563, 62770), (182621, 142145)]",5
"[82512, 333604, 222359, 219328]",[],0
"[79369, 206774, 219216, 219328]",[],0
"[116691, 308626, 256538, 219328]",[],0
"[175646, 113842, 315493, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[228932, 274461, 368779, 219328]",[],0
"[270455, 71210, 410302, 211057]",[],0
"[301507, 63445, 441354, 203292]",[],0
"[256949, 73415, 396796, 213262]",[],0
"[274977, 242835, 414824, 219328]",[],0
"[254427, 101794, 394274, 219328]",[],0
"[246616, 295308, 386463, 219328]",[],0
"[186278, 75688, 326125, 215535]","[(249218, 208706)]",1
"[226334, 141513, 366181, 219328]","[(249218, 208706), (243245, 219327)]",2
"[205895, 49299, 345742, 189146]",[],0
"[304330, 273113, 444177, 219328]",[],0
"[184064, 130570, 323911, 219328]","[(249218, 208706), (243245, 219327)]",2
"[246039, 138386, 385886, 219328]","[(249218, 208706)]",1
"[192167, 260064, 332014, 219328]",[],0
"[223222, 20655, 363069, 160502]","[(306553, 24096), (260858, 24535)]",2
"[242473, 11266, 382320, 151113]","[(298475, 11417), (279774, 12055), (315979, 12702), (250983, 13907), (286201, 14322), (358657, 15258), (244062, 15465), (337473, 17444), (277400, 19941), (306553, 24096), (260858, 24535)]",11
"[297767, 220380, 437614, 219328]",[],0
"[241990, 125548, 381837, 219328]","[(249218, 208706), (243245, 219327)]",2
"[233292, 134501, 373139, 219328]","[(249218, 208706), (243245, 219327)]",2
"[140875, 258324, 280722, 219328]",[],0
"[257203, 82037, 397050, 219328]",[],0
"[127790, 239280, 267637, 219328]",[],0
"[156763, 196848, 296610, 219328]","[(249218, 208706), (243245, 219327)]",2
"[263018, 322399, 402865, 219328]",[],0
"[86135, 281994, 225982, 219328]",[],0
"[54021, 106476, 193868, 219328]","[(182621, 142145)]",1
"[165352, 279595, 305199, 219328]",[],0
"[72476, 39048, 212323, 178895]","[(103123, 45841), (97257, 47150), (181333, 62750), (200563, 62770), (72803, 67715), (182621, 142145)]",6
"[89437, 187848, 229284, 219328]",[],0
"[27350, 183460, 167197, 219328]",[],0
"[334111, 92189, 473958, 219328]",[],0
"[253798, 212746, 393645, 219328]",[],0
"[106490, 223845, 246337, 219328]",[],0
"[268216, 108807, 408063, 219328]",[],0
"[95941, 213057, 235788, 219328]",[],0
"[32828, 185831, 172675, 219328]",[],0
"[281224, 106496, 421071, 219328]",[],0
"[180110, 104168, 319957, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[280332, 292688, 420179, 219328]",[],0
"[319798, 313616, 459645, 219328]",[],0
"[235679, 87886, 375526, 219328]","[(249218, 208706), (243245, 219327)]",2
"[331958, 266823, 471805, 219328]",[],0
"[307347, 119988, 447194, 219328]",[],0
"[321674, 239526, 461521, 219328]",[],0
"[25369, 135502, 165216, 219328]",[],0
"[263842, 324770, 403689, 219328]",[],0
"[174676, 299526, 314523, 219328]",[],0
"[111082, 9783, 250929, 148233]","[(111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (157902, 9783), (164328, 9783), (164539, 9783), (166991, 9783), (170262, 9783), (173186, 9783), (173951, 9783), (174921, 9783), (177495, 9783), (181053, 9783), (187887, 9783), (188015, 9783), (196757, 9783), (198025, 9783), (203374, 9783), (204027, 9783), (205920, 9783), (207521, 9783), (212790, 9783), (219955, 9783), (224952, 9783), (227412, 9783), (229455, 9783), (231832, 9783), (244813, 9783), (246186, 9783), (117247, 10175), (164153, 10413), (192522, 10541), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (250207, 11064), (159341, 11095), (191871, 11154), (134002, 11278), (156028, 11367), (205048, 11389), (128706, 11613), (143615, 11672), (193616, 12009), (122199, 12087), (217026, 12784), (150853, 12820), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (208038, 13601), (219818, 13637), (158074, 13700), (139379, 14023), (115607, 14151), (113212, 14272), (181926, 14472), (221990, 14496), (168299, 14657), (113997, 14770), (171536, 15407), (125111, 15411), (244062, 15465), (125429, 15748), (164496, 15993), (117428, 16207), (114056, 16475), (130706, 16530), (138819, 16651), (229026, 16672), (232460, 17215), (144008, 17433), (128703, 17618), (194547, 17907), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (145935, 34939), (181333, 62750), (200563, 62770), (182621, 142145)]",137
"[30945, 40761, 170792, 180608]","[(50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (103123, 45841), (97257, 47150), (72803, 67715)]",7
"[78460, 135440, 218307, 219328]","[(182621, 142145)]",1
"[240491, 327918, 380338, 219328]",[],0
"[125556, 65292, 265403, 205139]","[(182621, 142145)]",1
"[278503, 231215, 418350, 219328]",[],0
"[158269, 185404, 298116, 219328]","[(249218, 208706), (243245, 219327)]",2
"[266816, 108856, 406663, 219328]",[],0
"[93686, 203486, 233533, 219328]",[],0
"[300338, 195043, 440185, 219328]",[],0
"[237831, 213018, 377678, 219328]","[(243245, 219327)]",1
"[238226, 174592, 378073, 219328]","[(249218, 208706), (243245, 219327)]",2
"[253783, 43413, 393630, 183260]",[],0
"[84969, 123341, 224816, 219328]","[(182621, 142145)]",1
"[67517, 89785, 207364, 219328]","[(182621, 142145)]",1
"[214715, 251323, 354562, 219328]",[],0
"[291544, 118227, 431391, 219328]",[],0
"[200990, 32550, 340837, 172397]",[],0
"[19272, 221050, 159119, 219328]",[],0
"[116813, 54027, 256660, 193874]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[224300, 315073, 364147, 219328]",[],0
"[306757, 223808, 446604, 219328]",[],0
"[291674, 118462, 431521, 219328]",[],0
"[10287, 79620, 150134, 219328]","[(59458, 97155)]",1
"[286429, 264865, 426276, 219328]",[],0
"[169928, 207424, 309775, 219328]","[(249218, 208706), (243245, 219327)]",2
"[293285, 289765, 433132, 219328]",[],0
"[42743, 49160, 182590, 189007]","[(45785, 56718), (59458, 97155), (181333, 62750), (72803, 67715)]",4
"[325230, 266453, 465077, 219328]",[],0
"[16133, 115048, 155980, 219328]",[],0
"[227973, 331609, 367820, 219328]",[],0
"[196866, 171738, 336713, 219328]","[(249218, 208706), (243245, 219327)]",2
"[52006, 20298, 191853, 160145]","[(55449, 20430), (53426, 21070), (60166, 21389), (58014, 21689), (60551, 27192), (53468, 27679), (59032, 35658), (59458, 97155), (77898, 21019), (165683, 22519), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750), (72803, 67715), (182621, 142145)]",26
"[133485, 329958, 273332, 219328]",[],0
"[22738, 316343, 162585, 219328]",[],0
"[276892, 200799, 416739, 219328]",[],0
"[88532, 252305, 228379, 219328]",[],0
"[143589, 65885, 283436, 205732]","[(182621, 142145)]",1
"[319290, 242553, 459137, 219328]",[],0
"[154108, 123213, 293955, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[208771, 209475, 348618, 219328]","[(243245, 219327)]",1
"[273833, 186255, 413680, 219328]",[],0
"[127815, 317568, 267662, 219328]",[],0
"[146467, 54766, 286314, 194613]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[31190, 89269, 171037, 219328]","[(59458, 97155)]",1
"[173548, 314395, 313395, 219328]",[],0
"[303586, 262417, 443433, 219328]",[],0
"[41303, 284581, 181150, 219328]",[],0
"[259481, 236024, 399328, 219328]",[],0
"[175594, 210246, 315441, 219328]","[(243245, 219327)]",1
"[20852, 69247, 160699, 209094]","[(59458, 97155)]",1
"[235788, 326441, 375635, 219328]",[],0
"[78151, 82430, 217998, 219328]","[(182621, 142145)]",1
"[24433, 70457, 164280, 210304]","[(59458, 97155)]",1
"[233440, 138077, 373287, 219328]","[(249218, 208706), (243245, 219327)]",2
"[24784, 150720, 164631, 219328]",[],0
"[146616, 209599, 286463, 219328]","[(243245, 219327)]",1
"[68635, 188378, 208482, 219328]",[],0
"[161014, 204064, 300861, 219328]","[(249218, 208706), (243245, 219327)]",2
"[331171, 107492, 471018, 219328]",[],0
"[292133, 292239, 431980, 219328]",[],0
"[39367, 185717, 179214, 219328]",[],0
"[278330, 297647, 418177, 219328]",[],0
"[15432, 92749, 155279, 219328]","[(59458, 97155)]",1
"[267877, 19626, 407724, 159473]","[(277400, 19941), (306553, 24096)]",2
"[143308, 181960, 283155, 219328]","[(249218, 208706), (243245, 219327)]",2
"[80294, 188494, 220141, 219328]",[],0
"[60190, 329744, 200037, 219328]",[],0
"[302368, 227087, 442215, 219328]",[],0
"[43592, 139987, 183439, 219328]","[(182621, 142145)]",1
"[307225, 62742, 447072, 202589]",[],0
"[281114, 47481, 420961, 187328]",[],0
"[315454, 75363, 455301, 215210]",[],0
"[262539, 26288, 402386, 166135]",[],0
"[280865, 125238, 420712, 219328]",[],0
"[190213, 58876, 330060, 198723]","[(200563, 62770)]",1
"[300559, 121869, 440406, 219328]",[],0
"[101016, 128783, 240863, 219328]","[(182621, 142145)]",1
"[217325, 113711, 357172, 219328]","[(249218, 208706), (243245, 219327)]",2
"[327293, 238271, 467140, 219328]",[],0
"[190787, 90934, 330634, 219328]","[(249218, 208706), (243245, 219327)]",2
"[149242, 190849, 289089, 219328]","[(249218, 208706), (243245, 219327)]",2
"[295048, 113390, 434895, 219328]",[],0
"[121398, 252293, 261245, 219328]",[],0
"[172604, 75469, 312451, 215316]","[(182621, 142145), (249218, 208706)]",2
"[153250, 302293, 293097, 219328]",[],0
"[8356, 51780, 148203, 191627]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[180126, 169786, 319973, 219328]","[(249218, 208706), (243245, 219327)]",2
"[177602, 26524, 317449, 166371]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[52455, 328830, 192302, 219328]",[],0
"[15520, 161421, 155367, 219328]",[],0
"[68231, 95401, 208078, 219328]","[(182621, 142145)]",1
"[152456, 113713, 292303, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[276924, 298925, 416771, 219328]",[],0
"[189701, 243569, 329548, 219328]",[],0
"[54730, 225496, 194577, 219328]",[],0
"[271691, 286986, 411538, 219328]",[],0
"[222642, 72451, 362489, 212298]","[(249218, 208706)]",1
"[50255, 319318, 190102, 219328]",[],0
"[250840, 178054, 390687, 219328]",[],0
"[99413, 163603, 239260, 219328]",[],0
"[134491, 237207, 274338, 219328]",[],0
"[158447, 24550, 298294, 164397]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[20125, 12427, 159972, 152274]","[(57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (21753, 16314), (51223, 16726), (22236, 16731), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (150853, 12820), (96432, 13026), (94047, 13060), (70802, 13078), (92728, 13196), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (104767, 13542), (158074, 13700), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (150585, 18421), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (148995, 19294), (89429, 19819), (155423, 20233), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",134
"[149304, 48053, 289151, 187900]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[172278, 174276, 312125, 219328]","[(249218, 208706), (243245, 219327)]",2
"[295346, 158815, 435193, 219328]",[],0
"[33509, 138566, 173356, 219328]",[],0
"[278966, 81526, 418813, 219328]",[],0
"[144207, 321195, 284054, 219328]",[],0
"[37523, 211862, 177370, 219328]",[],0
"[227581, 155376, 367428, 219328]","[(249218, 208706), (243245, 219327)]",2
"[313477, 126312, 453324, 219328]",[],0
"[141007, 172087, 280854, 219328]","[(249218, 208706), (243245, 219327)]",2
"[287454, 264754, 427301, 219328]",[],0
"[243423, 72543, 383270, 212390]","[(249218, 208706)]",1
"[230233, 204447, 370080, 219328]","[(249218, 208706), (243245, 219327)]",2
"[97002, 281124, 236849, 219328]",[],0
"[35004, 129233, 174851, 219328]",[],0
"[258370, 209286, 398217, 219328]",[],0
"[24164, 133154, 164011, 219328]",[],0
"[50637, 169753, 190484, 219328]",[],0
"[59718, 103861, 199565, 219328]","[(182621, 142145)]",1
