SRC_random Query: Large,Depth,BBoxes,Data Size
"[7, 40, 26, 59]",2,"[0, 32, 32, 64]",1024
"[19, 34, 38, 53]",2,"[16, 32, 48, 64]",1024
"[38, 9, 57, 28]",2,"[32, 0, 64, 32]",1024
"[27, 45, 46, 64]",2,"[16, 32, 48, 64]",1024
"[30, 5, 49, 24]",0,"[0, 0, 64, 64]",4096
"[43, 31, 62, 50]",1,"[32, 0, 64, 64]",2048
"[14, 34, 33, 53]",0,"[0, 0, 64, 64]",4096
"[25, 17, 44, 36]",2,"[16, 16, 48, 48]",1024
"[40, 1, 59, 20]",2,"[32, 0, 64, 32]",1024
"[7, 17, 26, 36]",2,"[0, 16, 32, 48]",1024
"[42, 2, 61, 21]",2,"[32, 0, 64, 32]",1024
"[0, 16, 19, 35]",2,"[0, 16, 32, 48]",1024
"[25, 33, 44, 52]",2,"[16, 32, 48, 64]",1024
"[37, 45, 56, 64]",2,"[32, 32, 64, 64]",1024
"[25, 28, 44, 47]",2,"[16, 16, 48, 48]",1024
"[6, 16, 25, 35]",2,"[0, 16, 32, 48]",1024
"[22, 18, 41, 37]",2,"[16, 16, 48, 48]",1024
"[43, 12, 62, 31]",2,"[32, 0, 64, 32]",1024
"[38, 5, 57, 24]",2,"[32, 0, 64, 32]",1024
"[2, 4, 21, 23]",2,"[0, 0, 32, 32]",1024
"[16, 19, 35, 38]",2,"[16, 16, 48, 48]",1024
"[34, 21, 53, 40]",2,"[32, 16, 64, 48]",1024
"[7, 33, 26, 52]",2,"[0, 32, 32, 64]",1024
"[15, 10, 34, 29]",0,"[0, 0, 64, 64]",4096
"[4, 26, 23, 45]",2,"[0, 16, 32, 48]",1024
"[18, 18, 37, 37]",2,"[16, 16, 48, 48]",1024
"[33, 8, 52, 27]",2,"[32, 0, 64, 32]",1024
"[36, 33, 55, 52]",2,"[32, 32, 64, 64]",1024
"[40, 13, 59, 32]",2,"[32, 0, 64, 32]",1024
"[34, 6, 53, 25]",2,"[32, 0, 64, 32]",1024
"[26, 40, 45, 59]",2,"[16, 32, 48, 64]",1024
"[34, 25, 53, 44]",2,"[32, 16, 64, 48]",1024
"[17, 18, 36, 37]",2,"[16, 16, 48, 48]",1024
"[28, 23, 47, 42]",2,"[16, 16, 48, 48]",1024
"[36, 40, 55, 59]",2,"[32, 32, 64, 64]",1024
"[8, 10, 27, 29]",2,"[0, 0, 32, 32]",1024
"[7, 44, 26, 63]",2,"[0, 32, 32, 64]",1024
"[7, 24, 26, 43]",2,"[0, 16, 32, 48]",1024
"[25, 37, 44, 56]",2,"[16, 32, 48, 64]",1024
"[29, 8, 48, 27]",2,"[16, 0, 48, 32]",1024
"[35, 42, 54, 61]",2,"[32, 32, 64, 64]",1024
"[19, 22, 38, 41]",2,"[16, 16, 48, 48]",1024
"[40, 30, 59, 49]",1,"[32, 0, 64, 64]",2048
"[26, 13, 45, 32]",2,"[16, 0, 48, 32]",1024
"[30, 31, 49, 50]",0,"[0, 0, 64, 64]",4096
"[44, 32, 63, 51]",2,"[32, 32, 64, 64]",1024
"[20, 31, 39, 50]",1,"[16, 0, 48, 64]",2048
"[41, 3, 60, 22]",2,"[32, 0, 64, 32]",1024
"[28, 19, 47, 38]",2,"[16, 16, 48, 48]",1024
"[9, 31, 28, 50]",1,"[0, 0, 32, 64]",2048
"[3, 39, 22, 58]",2,"[0, 32, 32, 64]",1024
"[13, 1, 32, 20]",2,"[0, 0, 32, 32]",1024
"[22, 30, 41, 49]",1,"[16, 0, 48, 64]",2048
"[25, 0, 44, 19]",2,"[16, 0, 48, 32]",1024
"[33, 4, 52, 23]",2,"[32, 0, 64, 32]",1024
"[43, 5, 62, 24]",2,"[32, 0, 64, 32]",1024
"[43, 42, 62, 61]",2,"[32, 32, 64, 64]",1024
"[25, 0, 44, 19]",2,"[16, 0, 48, 32]",1024
"[23, 2, 42, 21]",2,"[16, 0, 48, 32]",1024
"[7, 39, 26, 58]",2,"[0, 32, 32, 64]",1024
"[0, 17, 19, 36]",2,"[0, 16, 32, 48]",1024
"[40, 44, 59, 63]",2,"[32, 32, 64, 64]",1024
"[18, 14, 37, 33]",1,"[16, 0, 48, 64]",2048
"[9, 36, 28, 55]",2,"[0, 32, 32, 64]",1024
"[18, 12, 37, 31]",2,"[16, 0, 48, 32]",1024
"[6, 27, 25, 46]",2,"[0, 16, 32, 48]",1024
"[29, 45, 48, 64]",2,"[16, 32, 48, 64]",1024
"[21, 24, 40, 43]",2,"[16, 16, 48, 48]",1024
"[10, 21, 29, 40]",2,"[0, 16, 32, 48]",1024
"[26, 41, 45, 60]",2,"[16, 32, 48, 64]",1024
"[43, 27, 62, 46]",2,"[32, 16, 64, 48]",1024
"[9, 28, 28, 47]",2,"[0, 16, 32, 48]",1024
"[45, 9, 64, 28]",2,"[32, 0, 64, 32]",1024
"[33, 20, 52, 39]",2,"[32, 16, 64, 48]",1024
"[8, 13, 27, 32]",2,"[0, 0, 32, 32]",1024
"[11, 28, 30, 47]",2,"[0, 16, 32, 48]",1024
"[22, 24, 41, 43]",2,"[16, 16, 48, 48]",1024
"[27, 31, 46, 50]",1,"[16, 0, 48, 64]",2048
"[24, 14, 43, 33]",1,"[16, 0, 48, 64]",2048
"[12, 28, 31, 47]",2,"[0, 16, 32, 48]",1024
"[13, 37, 32, 56]",2,"[0, 32, 32, 64]",1024
"[45, 3, 64, 22]",2,"[32, 0, 64, 32]",1024
"[24, 2, 43, 21]",2,"[16, 0, 48, 32]",1024
"[14, 40, 33, 59]",0,"[0, 0, 64, 64]",4096
"[5, 11, 24, 30]",2,"[0, 0, 32, 32]",1024
"[23, 3, 42, 22]",2,"[16, 0, 48, 32]",1024
"[40, 43, 59, 62]",2,"[32, 32, 64, 64]",1024
"[11, 14, 30, 33]",1,"[0, 0, 32, 64]",2048
"[39, 19, 58, 38]",2,"[32, 16, 64, 48]",1024
"[39, 5, 58, 24]",2,"[32, 0, 64, 32]",1024
"[45, 32, 64, 51]",2,"[32, 32, 64, 64]",1024
"[18, 22, 37, 41]",2,"[16, 16, 48, 48]",1024
"[26, 29, 45, 48]",2,"[16, 16, 48, 48]",1024
"[3, 40, 22, 59]",2,"[0, 32, 32, 64]",1024
"[44, 33, 63, 52]",2,"[32, 32, 64, 64]",1024
"[42, 41, 61, 60]",2,"[32, 32, 64, 64]",1024
"[35, 27, 54, 46]",2,"[32, 16, 64, 48]",1024
"[37, 29, 56, 48]",2,"[32, 16, 64, 48]",1024
"[31, 16, 50, 35]",0,"[0, 0, 64, 64]",4096
"[45, 30, 64, 49]",1,"[32, 0, 64, 64]",2048
"[13, 21, 32, 40]",2,"[0, 16, 32, 48]",1024
"[17, 2, 36, 21]",2,"[16, 0, 48, 32]",1024
"[2, 3, 21, 22]",2,"[0, 0, 32, 32]",1024
"[10, 22, 29, 41]",2,"[0, 16, 32, 48]",1024
"[0, 18, 19, 37]",2,"[0, 16, 32, 48]",1024
"[41, 0, 60, 19]",2,"[32, 0, 64, 32]",1024
"[8, 4, 27, 23]",2,"[0, 0, 32, 32]",1024
"[27, 43, 46, 62]",2,"[16, 32, 48, 64]",1024
"[14, 38, 33, 57]",0,"[0, 0, 64, 64]",4096
"[25, 35, 44, 54]",2,"[16, 32, 48, 64]",1024
"[14, 29, 33, 48]",0,"[0, 0, 64, 64]",4096
"[12, 21, 31, 40]",2,"[0, 16, 32, 48]",1024
"[38, 6, 57, 25]",2,"[32, 0, 64, 32]",1024
"[38, 5, 57, 24]",2,"[32, 0, 64, 32]",1024
"[20, 20, 39, 39]",2,"[16, 16, 48, 48]",1024
"[34, 29, 53, 48]",2,"[32, 16, 64, 48]",1024
"[20, 16, 39, 35]",2,"[16, 16, 48, 48]",1024
"[1, 33, 20, 52]",2,"[0, 32, 32, 64]",1024
"[2, 12, 21, 31]",2,"[0, 0, 32, 32]",1024
"[23, 5, 42, 24]",2,"[16, 0, 48, 32]",1024
"[13, 33, 32, 52]",2,"[0, 32, 32, 64]",1024
"[22, 12, 41, 31]",2,"[16, 0, 48, 32]",1024
"[12, 16, 31, 35]",2,"[0, 16, 32, 48]",1024
"[43, 19, 62, 38]",2,"[32, 16, 64, 48]",1024
"[19, 33, 38, 52]",2,"[16, 32, 48, 64]",1024
"[24, 16, 43, 35]",2,"[16, 16, 48, 48]",1024
"[30, 22, 49, 41]",0,"[0, 0, 64, 64]",4096
"[45, 15, 64, 34]",1,"[32, 0, 64, 64]",2048
"[2, 19, 21, 38]",2,"[0, 16, 32, 48]",1024
"[35, 4, 54, 23]",2,"[32, 0, 64, 32]",1024
"[0, 29, 19, 48]",2,"[0, 16, 32, 48]",1024
"[31, 28, 50, 47]",0,"[0, 0, 64, 64]",4096
"[3, 26, 22, 45]",2,"[0, 16, 32, 48]",1024
"[31, 29, 50, 48]",0,"[0, 0, 64, 64]",4096
"[28, 7, 47, 26]",2,"[16, 0, 48, 32]",1024
"[5, 5, 24, 24]",2,"[0, 0, 32, 32]",1024
"[15, 6, 34, 25]",0,"[0, 0, 64, 64]",4096
"[9, 26, 28, 45]",2,"[0, 16, 32, 48]",1024
"[13, 28, 32, 47]",2,"[0, 16, 32, 48]",1024
"[39, 4, 58, 23]",2,"[32, 0, 64, 32]",1024
"[27, 35, 46, 54]",2,"[16, 32, 48, 64]",1024
"[25, 2, 44, 21]",2,"[16, 0, 48, 32]",1024
"[11, 15, 30, 34]",1,"[0, 0, 32, 64]",2048
"[31, 14, 50, 33]",0,"[0, 0, 64, 64]",4096
"[8, 17, 27, 36]",2,"[0, 16, 32, 48]",1024
"[22, 20, 41, 39]",2,"[16, 16, 48, 48]",1024
"[27, 6, 46, 25]",2,"[16, 0, 48, 32]",1024
"[35, 18, 54, 37]",2,"[32, 16, 64, 48]",1024
"[39, 34, 58, 53]",2,"[32, 32, 64, 64]",1024
"[12, 45, 31, 64]",2,"[0, 32, 32, 64]",1024
"[18, 28, 37, 47]",2,"[16, 16, 48, 48]",1024
"[32, 38, 51, 57]",2,"[32, 32, 64, 64]",1024
"[29, 34, 48, 53]",2,"[16, 32, 48, 64]",1024
"[40, 16, 59, 35]",2,"[32, 16, 64, 48]",1024
"[17, 14, 36, 33]",1,"[16, 0, 48, 64]",2048
"[1, 7, 20, 26]",2,"[0, 0, 32, 32]",1024
"[39, 45, 58, 64]",2,"[32, 32, 64, 64]",1024
"[6, 11, 25, 30]",2,"[0, 0, 32, 32]",1024
"[26, 15, 45, 34]",1,"[16, 0, 48, 64]",2048
"[13, 18, 32, 37]",2,"[0, 16, 32, 48]",1024
"[42, 0, 61, 19]",2,"[32, 0, 64, 32]",1024
"[34, 32, 53, 51]",2,"[32, 32, 64, 64]",1024
"[27, 3, 46, 22]",2,"[16, 0, 48, 32]",1024
"[7, 24, 26, 43]",2,"[0, 16, 32, 48]",1024
"[41, 17, 60, 36]",2,"[32, 16, 64, 48]",1024
"[7, 36, 26, 55]",2,"[0, 32, 32, 64]",1024
"[22, 14, 41, 33]",1,"[16, 0, 48, 64]",2048
"[43, 45, 62, 64]",2,"[32, 32, 64, 64]",1024
"[45, 34, 64, 53]",2,"[32, 32, 64, 64]",1024
"[42, 18, 61, 37]",2,"[32, 16, 64, 48]",1024
"[14, 15, 33, 34]",0,"[0, 0, 64, 64]",4096
"[4, 33, 23, 52]",2,"[0, 32, 32, 64]",1024
"[19, 43, 38, 62]",2,"[16, 32, 48, 64]",1024
"[20, 14, 39, 33]",1,"[16, 0, 48, 64]",2048
"[23, 40, 42, 59]",2,"[16, 32, 48, 64]",1024
"[30, 18, 49, 37]",0,"[0, 0, 64, 64]",4096
"[37, 10, 56, 29]",2,"[32, 0, 64, 32]",1024
"[8, 0, 27, 19]",2,"[0, 0, 32, 32]",1024
"[35, 32, 54, 51]",2,"[32, 32, 64, 64]",1024
"[20, 23, 39, 42]",2,"[16, 16, 48, 48]",1024
"[37, 40, 56, 59]",2,"[32, 32, 64, 64]",1024
"[1, 8, 20, 27]",2,"[0, 0, 32, 32]",1024
"[25, 9, 44, 28]",2,"[16, 0, 48, 32]",1024
"[11, 32, 30, 51]",2,"[0, 32, 32, 64]",1024
"[4, 8, 23, 27]",2,"[0, 0, 32, 32]",1024
"[13, 31, 32, 50]",1,"[0, 0, 32, 64]",2048
"[36, 44, 55, 63]",2,"[32, 32, 64, 64]",1024
"[13, 15, 32, 34]",1,"[0, 0, 32, 64]",2048
"[8, 14, 27, 33]",1,"[0, 0, 32, 64]",2048
"[24, 22, 43, 41]",2,"[16, 16, 48, 48]",1024
"[38, 37, 57, 56]",2,"[32, 32, 64, 64]",1024
"[8, 40, 27, 59]",2,"[0, 32, 32, 64]",1024
"[31, 6, 50, 25]",0,"[0, 0, 64, 64]",4096
"[39, 1, 58, 20]",2,"[32, 0, 64, 32]",1024
"[33, 38, 52, 57]",2,"[32, 32, 64, 64]",1024
"[22, 31, 41, 50]",1,"[16, 0, 48, 64]",2048
"[29, 19, 48, 38]",2,"[16, 16, 48, 48]",1024
"[0, 14, 19, 33]",1,"[0, 0, 32, 64]",2048
"[35, 41, 54, 60]",2,"[32, 32, 64, 64]",1024
"[10, 42, 29, 61]",2,"[0, 32, 32, 64]",1024
"[31, 30, 50, 49]",0,"[0, 0, 64, 64]",4096
"[34, 20, 53, 39]",2,"[32, 16, 64, 48]",1024
"[45, 5, 64, 24]",2,"[32, 0, 64, 32]",1024
"[16, 8, 35, 27]",2,"[16, 0, 48, 32]",1024
"[38, 25, 57, 44]",2,"[32, 16, 64, 48]",1024
"[45, 12, 64, 31]",2,"[32, 0, 64, 32]",1024
"[20, 18, 39, 37]",2,"[16, 16, 48, 48]",1024
"[24, 3, 43, 22]",2,"[16, 0, 48, 32]",1024
"[13, 2, 32, 21]",2,"[0, 0, 32, 32]",1024
"[20, 15, 39, 34]",1,"[16, 0, 48, 64]",2048
"[21, 28, 40, 47]",2,"[16, 16, 48, 48]",1024
"[42, 42, 61, 61]",2,"[32, 32, 64, 64]",1024
"[42, 14, 61, 33]",1,"[32, 0, 64, 64]",2048
"[16, 22, 35, 41]",2,"[16, 16, 48, 48]",1024
"[42, 10, 61, 29]",2,"[32, 0, 64, 32]",1024
"[19, 1, 38, 20]",2,"[16, 0, 48, 32]",1024
"[22, 36, 41, 55]",2,"[16, 32, 48, 64]",1024
"[34, 3, 53, 22]",2,"[32, 0, 64, 32]",1024
"[40, 9, 59, 28]",2,"[32, 0, 64, 32]",1024
"[22, 1, 41, 20]",2,"[16, 0, 48, 32]",1024
"[31, 40, 50, 59]",0,"[0, 0, 64, 64]",4096
"[3, 1, 22, 20]",2,"[0, 0, 32, 32]",1024
"[15, 2, 34, 21]",0,"[0, 0, 64, 64]",4096
"[0, 14, 19, 33]",1,"[0, 0, 32, 64]",2048
"[41, 20, 60, 39]",2,"[32, 16, 64, 48]",1024
"[4, 3, 23, 22]",2,"[0, 0, 32, 32]",1024
"[22, 42, 41, 61]",2,"[16, 32, 48, 64]",1024
"[27, 8, 46, 27]",2,"[16, 0, 48, 32]",1024
"[13, 28, 32, 47]",2,"[0, 16, 32, 48]",1024
"[27, 9, 46, 28]",2,"[16, 0, 48, 32]",1024
"[22, 19, 41, 38]",2,"[16, 16, 48, 48]",1024
"[11, 41, 30, 60]",2,"[0, 32, 32, 64]",1024
"[21, 26, 40, 45]",2,"[16, 16, 48, 48]",1024
"[24, 0, 43, 19]",2,"[16, 0, 48, 32]",1024
"[26, 16, 45, 35]",2,"[16, 16, 48, 48]",1024
"[34, 34, 53, 53]",2,"[32, 32, 64, 64]",1024
"[43, 45, 62, 64]",2,"[32, 32, 64, 64]",1024
"[29, 2, 48, 21]",2,"[16, 0, 48, 32]",1024
"[36, 7, 55, 26]",2,"[32, 0, 64, 32]",1024
"[26, 24, 45, 43]",2,"[16, 16, 48, 48]",1024
"[10, 0, 29, 19]",2,"[0, 0, 32, 32]",1024
"[32, 8, 51, 27]",2,"[32, 0, 64, 32]",1024
"[39, 42, 58, 61]",2,"[32, 32, 64, 64]",1024
"[32, 44, 51, 63]",2,"[32, 32, 64, 64]",1024
"[9, 5, 28, 24]",2,"[0, 0, 32, 32]",1024
"[21, 15, 40, 34]",1,"[16, 0, 48, 64]",2048
"[11, 15, 30, 34]",1,"[0, 0, 32, 64]",2048
"[1, 10, 20, 29]",2,"[0, 0, 32, 32]",1024
"[43, 35, 62, 54]",2,"[32, 32, 64, 64]",1024
"[10, 45, 29, 64]",2,"[0, 32, 32, 64]",1024
"[5, 27, 24, 46]",2,"[0, 16, 32, 48]",1024
"[38, 6, 57, 25]",2,"[32, 0, 64, 32]",1024
"[39, 40, 58, 59]",2,"[32, 32, 64, 64]",1024
"[29, 45, 48, 64]",2,"[16, 32, 48, 64]",1024
"[9, 39, 28, 58]",2,"[0, 32, 32, 64]",1024
"[38, 2, 57, 21]",2,"[32, 0, 64, 32]",1024
"[16, 21, 35, 40]",2,"[16, 16, 48, 48]",1024
"[24, 1, 43, 20]",2,"[16, 0, 48, 32]",1024
"[40, 2, 59, 21]",2,"[32, 0, 64, 32]",1024
"[31, 5, 50, 24]",0,"[0, 0, 64, 64]",4096
"[22, 18, 41, 37]",2,"[16, 16, 48, 48]",1024
"[42, 9, 61, 28]",2,"[32, 0, 64, 32]",1024
"[29, 15, 48, 34]",1,"[16, 0, 48, 64]",2048
"[32, 22, 51, 41]",2,"[32, 16, 64, 48]",1024
"[10, 25, 29, 44]",2,"[0, 16, 32, 48]",1024
"[21, 17, 40, 36]",2,"[16, 16, 48, 48]",1024
"[31, 25, 50, 44]",0,"[0, 0, 64, 64]",4096
"[0, 19, 19, 38]",2,"[0, 16, 32, 48]",1024
"[33, 18, 52, 37]",2,"[32, 16, 64, 48]",1024
"[35, 30, 54, 49]",1,"[32, 0, 64, 64]",2048
"[2, 34, 21, 53]",2,"[0, 32, 32, 64]",1024
"[36, 35, 55, 54]",2,"[32, 32, 64, 64]",1024
"[16, 43, 35, 62]",2,"[16, 32, 48, 64]",1024
"[2, 29, 21, 48]",2,"[0, 16, 32, 48]",1024
"[25, 7, 44, 26]",2,"[16, 0, 48, 32]",1024
"[25, 22, 44, 41]",2,"[16, 16, 48, 48]",1024
"[31, 3, 50, 22]",0,"[0, 0, 64, 64]",4096
"[1, 17, 20, 36]",2,"[0, 16, 32, 48]",1024
"[2, 16, 21, 35]",2,"[0, 16, 32, 48]",1024
"[43, 43, 62, 62]",2,"[32, 32, 64, 64]",1024
"[37, 44, 56, 63]",2,"[32, 32, 64, 64]",1024
"[18, 43, 37, 62]",2,"[16, 32, 48, 64]",1024
"[13, 33, 32, 52]",2,"[0, 32, 32, 64]",1024
"[33, 21, 52, 40]",2,"[32, 16, 64, 48]",1024
"[24, 16, 43, 35]",2,"[16, 16, 48, 48]",1024
"[13, 7, 32, 26]",2,"[0, 0, 32, 32]",1024
"[36, 21, 55, 40]",2,"[32, 16, 64, 48]",1024
"[15, 37, 34, 56]",0,"[0, 0, 64, 64]",4096
"[43, 34, 62, 53]",2,"[32, 32, 64, 64]",1024
"[43, 22, 62, 41]",2,"[32, 16, 64, 48]",1024
"[10, 9, 29, 28]",2,"[0, 0, 32, 32]",1024
"[21, 0, 40, 19]",2,"[16, 0, 48, 32]",1024
"[37, 3, 56, 22]",2,"[32, 0, 64, 32]",1024
"[36, 9, 55, 28]",2,"[32, 0, 64, 32]",1024
"[22, 23, 41, 42]",2,"[16, 16, 48, 48]",1024
"[18, 40, 37, 59]",2,"[16, 32, 48, 64]",1024
"[18, 20, 37, 39]",2,"[16, 16, 48, 48]",1024
"[31, 25, 50, 44]",0,"[0, 0, 64, 64]",4096
"[38, 27, 57, 46]",2,"[32, 16, 64, 48]",1024
"[10, 0, 29, 19]",2,"[0, 0, 32, 32]",1024
"[9, 36, 28, 55]",2,"[0, 32, 32, 64]",1024
"[2, 28, 21, 47]",2,"[0, 16, 32, 48]",1024
"[8, 21, 27, 40]",2,"[0, 16, 32, 48]",1024
"[0, 30, 19, 49]",1,"[0, 0, 32, 64]",2048
"[42, 42, 61, 61]",2,"[32, 32, 64, 64]",1024
"[16, 39, 35, 58]",2,"[16, 32, 48, 64]",1024
"[12, 4, 31, 23]",2,"[0, 0, 32, 32]",1024
"[35, 27, 54, 46]",2,"[32, 16, 64, 48]",1024
"[17, 11, 36, 30]",2,"[16, 0, 48, 32]",1024
"[33, 10, 52, 29]",2,"[32, 0, 64, 32]",1024
"[4, 42, 23, 61]",2,"[0, 32, 32, 64]",1024
"[40, 10, 59, 29]",2,"[32, 0, 64, 32]",1024
"[37, 7, 56, 26]",2,"[32, 0, 64, 32]",1024
"[32, 40, 51, 59]",2,"[32, 32, 64, 64]",1024
"[34, 38, 53, 57]",2,"[32, 32, 64, 64]",1024
"[24, 27, 43, 46]",2,"[16, 16, 48, 48]",1024
"[17, 19, 36, 38]",2,"[16, 16, 48, 48]",1024
"[18, 0, 37, 19]",2,"[16, 0, 48, 32]",1024
"[27, 45, 46, 64]",2,"[16, 32, 48, 64]",1024
"[17, 16, 36, 35]",2,"[16, 16, 48, 48]",1024
"[34, 33, 53, 52]",2,"[32, 32, 64, 64]",1024
"[35, 20, 54, 39]",2,"[32, 16, 64, 48]",1024
"[21, 12, 40, 31]",2,"[16, 0, 48, 32]",1024
"[45, 27, 64, 46]",2,"[32, 16, 64, 48]",1024
"[9, 0, 28, 19]",2,"[0, 0, 32, 32]",1024
"[32, 9, 51, 28]",2,"[32, 0, 64, 32]",1024
"[42, 44, 61, 63]",2,"[32, 32, 64, 64]",1024
"[36, 24, 55, 43]",2,"[32, 16, 64, 48]",1024
"[23, 29, 42, 48]",2,"[16, 16, 48, 48]",1024
"[2, 35, 21, 54]",2,"[0, 32, 32, 64]",1024
"[26, 40, 45, 59]",2,"[16, 32, 48, 64]",1024
"[39, 14, 58, 33]",1,"[32, 0, 64, 64]",2048
"[1, 23, 20, 42]",2,"[0, 16, 32, 48]",1024
"[33, 10, 52, 29]",2,"[32, 0, 64, 32]",1024
"[43, 12, 62, 31]",2,"[32, 0, 64, 32]",1024
"[40, 22, 59, 41]",2,"[32, 16, 64, 48]",1024
"[40, 44, 59, 63]",2,"[32, 32, 64, 64]",1024
"[31, 1, 50, 20]",0,"[0, 0, 64, 64]",4096
"[15, 36, 34, 55]",0,"[0, 0, 64, 64]",4096
"[15, 17, 34, 36]",0,"[0, 0, 64, 64]",4096
"[11, 26, 30, 45]",2,"[0, 16, 32, 48]",1024
"[4, 36, 23, 55]",2,"[0, 32, 32, 64]",1024
"[28, 15, 47, 34]",1,"[16, 0, 48, 64]",2048
"[45, 28, 64, 47]",2,"[32, 16, 64, 48]",1024
"[32, 45, 51, 64]",2,"[32, 32, 64, 64]",1024
"[6, 12, 25, 31]",2,"[0, 0, 32, 32]",1024
"[10, 28, 29, 47]",2,"[0, 16, 32, 48]",1024
"[4, 27, 23, 46]",2,"[0, 16, 32, 48]",1024
"[40, 25, 59, 44]",2,"[32, 16, 64, 48]",1024
"[17, 16, 36, 35]",2,"[16, 16, 48, 48]",1024
"[27, 22, 46, 41]",2,"[16, 16, 48, 48]",1024
"[39, 20, 58, 39]",2,"[32, 16, 64, 48]",1024
"[5, 19, 24, 38]",2,"[0, 16, 32, 48]",1024
"[1, 31, 20, 50]",1,"[0, 0, 32, 64]",2048
"[0, 16, 19, 35]",2,"[0, 16, 32, 48]",1024
"[12, 25, 31, 44]",2,"[0, 16, 32, 48]",1024
"[24, 27, 43, 46]",2,"[16, 16, 48, 48]",1024
"[40, 40, 59, 59]",2,"[32, 32, 64, 64]",1024
"[43, 24, 62, 43]",2,"[32, 16, 64, 48]",1024
"[44, 2, 63, 21]",2,"[32, 0, 64, 32]",1024
"[37, 29, 56, 48]",2,"[32, 16, 64, 48]",1024
"[22, 36, 41, 55]",2,"[16, 32, 48, 64]",1024
"[8, 36, 27, 55]",2,"[0, 32, 32, 64]",1024
"[45, 17, 64, 36]",2,"[32, 16, 64, 48]",1024
"[20, 1, 39, 20]",2,"[16, 0, 48, 32]",1024
"[25, 30, 44, 49]",1,"[16, 0, 48, 64]",2048
"[33, 8, 52, 27]",2,"[32, 0, 64, 32]",1024
"[2, 5, 21, 24]",2,"[0, 0, 32, 32]",1024
"[36, 22, 55, 41]",2,"[32, 16, 64, 48]",1024
"[23, 0, 42, 19]",2,"[16, 0, 48, 32]",1024
"[4, 12, 23, 31]",2,"[0, 0, 32, 32]",1024
"[45, 7, 64, 26]",2,"[32, 0, 64, 32]",1024
"[42, 34, 61, 53]",2,"[32, 32, 64, 64]",1024
"[30, 2, 49, 21]",0,"[0, 0, 64, 64]",4096
"[20, 1, 39, 20]",2,"[16, 0, 48, 32]",1024
"[20, 25, 39, 44]",2,"[16, 16, 48, 48]",1024
"[8, 40, 27, 59]",2,"[0, 32, 32, 64]",1024
"[17, 26, 36, 45]",2,"[16, 16, 48, 48]",1024
"[42, 9, 61, 28]",2,"[32, 0, 64, 32]",1024
"[38, 9, 57, 28]",2,"[32, 0, 64, 32]",1024
"[25, 19, 44, 38]",2,"[16, 16, 48, 48]",1024
"[32, 3, 51, 22]",2,"[32, 0, 64, 32]",1024
"[10, 8, 29, 27]",2,"[0, 0, 32, 32]",1024
"[8, 30, 27, 49]",1,"[0, 0, 32, 64]",2048
"[45, 41, 64, 60]",2,"[32, 32, 64, 64]",1024
"[45, 2, 64, 21]",2,"[32, 0, 64, 32]",1024
"[33, 2, 52, 21]",2,"[32, 0, 64, 32]",1024
"[35, 44, 54, 63]",2,"[32, 32, 64, 64]",1024
"[44, 40, 63, 59]",2,"[32, 32, 64, 64]",1024
"[24, 11, 43, 30]",2,"[16, 0, 48, 32]",1024
"[22, 37, 41, 56]",2,"[16, 32, 48, 64]",1024
"[5, 5, 24, 24]",2,"[0, 0, 32, 32]",1024
"[35, 11, 54, 30]",2,"[32, 0, 64, 32]",1024
"[16, 12, 35, 31]",2,"[16, 0, 48, 32]",1024
"[16, 20, 35, 39]",2,"[16, 16, 48, 48]",1024
"[44, 45, 63, 64]",2,"[32, 32, 64, 64]",1024
"[16, 16, 35, 35]",2,"[16, 16, 48, 48]",1024
"[33, 29, 52, 48]",2,"[32, 16, 64, 48]",1024
"[9, 28, 28, 47]",2,"[0, 16, 32, 48]",1024
"[35, 9, 54, 28]",2,"[32, 0, 64, 32]",1024
"[2, 40, 21, 59]",2,"[0, 32, 32, 64]",1024
"[37, 11, 56, 30]",2,"[32, 0, 64, 32]",1024
"[41, 32, 60, 51]",2,"[32, 32, 64, 64]",1024
"[2, 20, 21, 39]",2,"[0, 16, 32, 48]",1024
"[4, 12, 23, 31]",2,"[0, 0, 32, 32]",1024
"[41, 29, 60, 48]",2,"[32, 16, 64, 48]",1024
"[39, 15, 58, 34]",1,"[32, 0, 64, 64]",2048
"[29, 33, 48, 52]",2,"[16, 32, 48, 64]",1024
"[10, 45, 29, 64]",2,"[0, 32, 32, 64]",1024
"[21, 41, 40, 60]",2,"[16, 32, 48, 64]",1024
"[8, 30, 27, 49]",1,"[0, 0, 32, 64]",2048
"[35, 3, 54, 22]",2,"[32, 0, 64, 32]",1024
"[34, 5, 53, 24]",2,"[32, 0, 64, 32]",1024
"[33, 21, 52, 40]",2,"[32, 16, 64, 48]",1024
"[0, 5, 19, 24]",2,"[0, 0, 32, 32]",1024
"[6, 27, 25, 46]",2,"[0, 16, 32, 48]",1024
"[38, 22, 57, 41]",2,"[32, 16, 64, 48]",1024
"[36, 28, 55, 47]",2,"[32, 16, 64, 48]",1024
"[21, 24, 40, 43]",2,"[16, 16, 48, 48]",1024
"[32, 23, 51, 42]",2,"[32, 16, 64, 48]",1024
"[40, 7, 59, 26]",2,"[32, 0, 64, 32]",1024
"[8, 20, 27, 39]",2,"[0, 16, 32, 48]",1024
"[1, 11, 20, 30]",2,"[0, 0, 32, 32]",1024
